table_name,code,code_system,display,row_count,distinct_patient_count
condition,C50.41,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of upper-outer quadrant of breast, female",3,3
condition,K06.3,http://hl7.org/fhir/sid/icd-10,Horizontal alveolar bone loss,3,3
condition,C34.90,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of unspecified bronchus or lung,3,3
condition,14760008,http://snomed.info/sct,Constipation (finding),3,3
condition,K08.403,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, class III",3,3
condition,S02.5XXD,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), subsequent encounter for fracture with routine healing",3,3
condition,718060003,http://snomed.info/sct,Generalised slight chronic periodontitis,3,3
condition,K08.411,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, class I",3,3
condition,C79.9,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of unspecified site,3,3
condition,M27.59,http://hl7.org/fhir/sid/icd-10,Other periradicular pathology associated with previous endodontic treatment,3,3
condition,C44.31,http://hl7.org/fhir/sid/icd-10,Basal cell carcinoma of skin of other and unspecified parts of face,3,3
condition,M26.02,http://hl7.org/fhir/sid/icd-10,Maxillary hypoplasia,3,3
condition,K09.9,http://hl7.org/fhir/sid/icd-10,"Cyst of oral region, unspecified",3,3
condition,302297009,http://snomed.info/sct,Congenital deformity of foot (disorder),3,3
condition,S02.42XA,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of maxilla, initial encounter for closed fracture",3,3
condition,K08.81,http://hl7.org/fhir/sid/icd-10,Primary occlusal trauma,3,3
condition,C56.9,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified ovary,3,3
condition,246677007,http://snomed.info/sct,Passive conjunctival congestion (finding),3,3
condition,C00.2,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of external lip, unspecified",3,3
medication_request,789980,http://www.nlm.nih.gov/research/umls/rxnorm,Ampicillin 100 MG/ML Injectable Solution,3,3
medication_request,1650142,http://www.nlm.nih.gov/research/umls/rxnorm,Doxycycline Monohydrate 100 MG Oral Tablet,3,3
medication_request,261962,http://www.nlm.nih.gov/research/umls/rxnorm,ramipril 10 MG Oral Capsule,3,3
medication_request,859749,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 10 MG Oral Tablet [Crestor],3,3
medication_request,200346,http://www.nlm.nih.gov/research/umls/rxnorm,cefdinir 300 MG Oral Capsule,3,3
medication_request,200095,http://www.nlm.nih.gov/research/umls/rxnorm,irbesartan 150 MG Oral Tablet,3,3
medication_request,476350,http://www.nlm.nih.gov/research/umls/rxnorm,ezetimibe 10 MG / simvastatin 40 MG Oral Tablet,3,3
medication_request,856535,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 60 MG Extended Release Oral Capsule,3,3
medication_request,617314,http://www.nlm.nih.gov/research/umls/rxnorm,atorvastatin 10 MG Oral Tablet [Lipitor],3,3
procedure,D6101,http://www.ada.org/cdt,"debridement of a peri-implant defect or defects surrounding a single implant, and surface cleaning of the exposed implant surfaces, including flap entry and closure",3,3
procedure,D1353,http://www.ada.org/cdt,sealant repair  per tooth,3,3
procedure,D2962,http://www.ada.org/cdt,labial veneer (porcelain laminate) - indirect,3,3
procedure,D5922,http://www.ada.org/cdt,nasal septal prosthesis,3,3
procedure,38102005,http://snomed.info/sct,Cholecystectomy (procedure),3,3
procedure,D7472,http://www.ada.org/cdt,removal of torus palatinus,4,3
procedure,D6080,http://www.ada.org/cdt,"implant maintenance procedures when prostheses are removed and reinserted, including cleansing of prostheses and abutments",3,3
procedure,D9944,http://www.ada.org/cdt,"occlusal guard - hard appliance, full arch",3,3
procedure,D6091,http://www.ada.org/cdt,"replacement of replaceable part of semi-precision or precision attachment of implant/abutment supported prosthesis, per attachment",3,3
procedure,D4240,http://www.ada.org/cdt,"gingival flap procedure, including root planing - four or more contiguous teeth or tooth bounded spaces per quadrant",3,3
procedure,D3999,http://www.ada.org/cdt,"unspecified endodontic procedure, by report",5,3
procedure,D7293,http://www.ada.org/cdt,placement of temporary anchorage device requiring flap,3,3
procedure,D9987,http://www.ada.org/cdt,cancelled appointment,3,3
procedure,D7730,http://www.ada.org/cdt,mandible  open reduction,3,3
procedure,D7460,http://www.ada.org/cdt,removal of benign nonodontogenic cyst or tumor - lesion diameter up to 1.25 cm,3,3
condition,K12.0,http://hl7.org/fhir/sid/icd-10,Recurrent oral aphthae,3,3
condition,M26.51,http://hl7.org/fhir/sid/icd-10,Abnormal jaw closure,3,3
condition,414667000,http://snomed.info/sct,Meningomyelocele (disorder),3,3
condition,M26.03,http://hl7.org/fhir/sid/icd-10,Mandibular hyperplasia,3,3
condition,C83.30,http://hl7.org/fhir/sid/icd-10,"Diffuse large B-cell lymphoma, unspecified site",3,3
condition,266421008,http://snomed.info/sct,Dental arch relationship anomaly,3,3
condition,373587001,http://snomed.info/sct,Chiari malformation type II (disorder),3,3
procedure,D5866,http://www.ada.org/cdt,overdenture  partial mandibular,3,3
condition,M26.52,http://hl7.org/fhir/sid/icd-10,Limited mandibular range of motion,3,3
medication_request,1652673,http://www.nlm.nih.gov/research/umls/rxnorm,Doxycycline Monohydrate 50 MG Oral Tablet,3,3
procedure,D6103,http://www.ada.org/cdt,bone graft for repair of peri-implant defect - does not include flap entry and closure,3,3
condition,428915008,http://snomed.info/sct,Toxoplasma gondii antibody detected (finding),3,3
condition,S02.5XXS,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), sequela",3,3
procedure,D0485,http://www.ada.org/cdt,"consultation, including preparation of slides from biopsy material supplied by referring source",3,3
procedure,D2980,http://www.ada.org/cdt,crown repair necessitated by restorative material failure,3,3
procedure,D3450,http://www.ada.org/cdt,root amputation - per root,3,3
condition,K11.20,http://hl7.org/fhir/sid/icd-10,"Sialoadenitis, unspecified",3,3
procedure,D6205,http://www.ada.org/cdt,pontic  indirect resin based composite,3,3
procedure,D2544,http://www.ada.org/cdt,onlay  metallic  four or more surfaces,3,3
condition,D02.0,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of larynx,3,3
procedure,32413006,http://snomed.info/sct,Transplantation of heart (procedure),3,3
procedure,D2650,http://www.ada.org/cdt,inlay - resin-based composite - one surface,3,3
procedure,180030006,http://snomed.info/sct,Amputation of the foot (procedure),3,3
procedure,D3421,http://www.ada.org/cdt,apicoectomy - premolar (first root),5,3
procedure,D9995,http://www.ada.org/cdt,teledentistry - synchronous; real-time encounter,3,3
procedure,D5750,http://www.ada.org/cdt,reline complete maxillary denture (indirect),3,3
procedure,79733001,http://snomed.info/sct,Amputation above-knee (procedure),3,3
procedure,D2929,http://www.ada.org/cdt,prefabricated porcelain/ceramic crown  primary tooth,3,3
condition,K03.0,http://hl7.org/fhir/sid/icd-10,Excessive attrition of teeth,3,3
condition,C09.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of tonsil,3,3
procedure,D7911,http://www.ada.org/cdt,complicated suture  up to 5 cm,3,3
condition,62479008,http://snomed.info/sct,Acquired immune deficiency syndrome (disorder),3,3
condition,1086881000119107,http://snomed.info/sct,Fractured dental restorative material,3,3
condition,288959006,http://snomed.info/sct,Unable to swallow saliva (finding),3,3
condition,K04.01,http://hl7.org/fhir/sid/icd-10,Reversible pulpitis,3,3
procedure,D9910,http://www.ada.org/cdt,application of desensitizing medicament,3,3
condition,S02.609B,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible, unspecified, initial encounter for open fracture",3,3
procedure,D5710,http://www.ada.org/cdt,rebase complete maxillary denture,3,3
condition,298382003,http://snomed.info/sct,Scoliosis deformity of spine (disorder),3,3
condition,429280009,http://snomed.info/sct,History of amputation of foot (situation),3,3
condition,C00.4,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of lower lip, inner aspect",3,3
condition,K05.213,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized, severe",3,3
procedure,177765008,http://snomed.info/sct,Opening of chest (procedure),3,3
condition,C7B.1,http://hl7.org/fhir/sid/icd-10,Secondary Merkel cell carcinoma,3,3
procedure,D3348,http://www.ada.org/cdt,retreatment of previous root canal therapy  molar,3,3
procedure,113120007,http://snomed.info/sct,Interstitial brachytherapy (procedure),3,3
condition,1003755004,http://snomed.info/sct,Allergy to Hevea brasiliensis latex protein (finding),2,2
condition,60951000119105,http://snomed.info/sct,Blindness due to type 2 diabetes mellitus (disorder),2,2
condition,C91.90,http://hl7.org/fhir/sid/icd-10,"Lymphoid leukemia, unspecified not having achieved remission",2,2
condition,M26.639,http://hl7.org/fhir/sid/icd-10,"Articular disc disorder of temporomandibular joint, unspecified side",2,2
condition,D00.00,http://hl7.org/fhir/sid/icd-10,"Carcinoma in situ of oral cavity, unspecified site",2,2
condition,1085741000119102,http://snomed.info/sct,Contour of existing restoration of tooth biologically incompatible with oral health,2,2
condition,49915006,http://snomed.info/sct,Tricuspid valve stenosis (disorder),2,2
condition,C64.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of unspecified kidney, except renal pelvis",2,2
condition,D16.9,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of bone and articular cartilage, unspecified",2,2
condition,K05.223,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, generalized, severe",2,2
condition,K11.3,http://hl7.org/fhir/sid/icd-10,Abscess of salivary gland,2,2
condition,C49.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of connective and soft tissue, unspecified",2,2
condition,M26.643,http://hl7.org/fhir/sid/icd-10,Arthritis of bilateral temporomandibular joint,2,2
condition,K06.8,http://hl7.org/fhir/sid/icd-10,Other specified disorders of gingiva and edentulous alveolar ridge,2,2
condition,K08.123,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to periodontal diseases, class III",2,2
condition,68566005,http://snomed.info/sct,Urinary tract infectious disease (disorder),2,2
condition,1163220007,http://snomed.info/sct,Pressure injury stage II (disorder),2,2
condition,D00.07,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of tongue,2,2
condition,K08.129,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to periodontal diseases, unspecified class",2,2
condition,K00.1,http://hl7.org/fhir/sid/icd-10,Supernumerary teeth,2,2
condition,K04.99,http://hl7.org/fhir/sid/icd-10,Other diseases of pulp and periapical tissues,2,2
condition,M26.71,http://hl7.org/fhir/sid/icd-10,Alveolar maxillary hyperplasia,2,2
condition,Z01.89,http://hl7.org/fhir/sid/icd-10,Encounter for other specified special examinations,2,2
condition,Z01.810,http://hl7.org/fhir/sid/icd-10,Encounter for preprocedural cardiovascular examination,2,2
condition,91434003,http://snomed.info/sct,Pulmonic valve regurgitation (disorder),2,2
condition,K06.1,http://hl7.org/fhir/sid/icd-10,Gingival enlargement,2,2
condition,Z13.1,http://hl7.org/fhir/sid/icd-10,Encounter for screening for diabetes mellitus,2,2
condition,S02.31XA,http://hl7.org/fhir/sid/icd-10,"Fracture of orbital floor, right side, initial encounter for closed fracture",2,2
condition,S02.92XA,http://hl7.org/fhir/sid/icd-10,"Unspecified fracture of facial bones, initial encounter for closed fracture",2,2
condition,D11.9,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of major salivary gland, unspecified",2,2
condition,D18.01,http://hl7.org/fhir/sid/icd-10,Hemangioma of skin and subcutaneous tissue,2,2
condition,D46.4,http://hl7.org/fhir/sid/icd-10,"Refractory anemia, unspecified",2,2
condition,M26.623,http://hl7.org/fhir/sid/icd-10,Arthralgia of bilateral temporomandibular joint,2,2
condition,C44.229,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of left ear and external auricular canal,2,2
condition,C66.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of left ureter,2,2
condition,M26.4,http://hl7.org/fhir/sid/icd-10,"Malocclusion, unspecified",2,2
condition,K08.124,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to periodontal diseases, class IV",2,2
medication_request,751616,http://www.nlm.nih.gov/research/umls/rxnorm,nebivolol 10 MG Oral Tablet [Bystolic],2,2
medication_request,861650,http://www.nlm.nih.gov/research/umls/rxnorm,pitavastatin calcium 2 MG Oral Tablet [Livalo],2,2
medication_request,317150,http://www.nlm.nih.gov/research/umls/rxnorm,ritonavir 100 MG Oral Capsule,13,2
medication_request,896762,http://www.nlm.nih.gov/research/umls/rxnorm,labetalol hydrochloride 200 MG Oral Tablet,2,2
medication_request,200285,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,2,2
medication_request,198189,http://www.nlm.nih.gov/research/umls/rxnorm,ramipril 5 MG Oral Capsule,2,2
medication_request,898687,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 10 MG Oral Tablet,2,2
medication_request,597730,http://www.nlm.nih.gov/research/umls/rxnorm,lopinavir 200 MG / ritonavir 50 MG Oral Tablet,8,2
medication_request,744842,http://www.nlm.nih.gov/research/umls/rxnorm,raltegravir 400 MG Oral Tablet,62,2
medication_request,1433873,http://www.nlm.nih.gov/research/umls/rxnorm,dolutegravir 50 MG Oral Tablet,33,2
medication_request,856481,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 160 MG Extended Release Oral Capsule,2,2
medication_request,197885,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet,2,2
medication_request,349251,http://www.nlm.nih.gov/research/umls/rxnorm,tenofovir disoproxil fumarate 300 MG Oral Tablet,24,2
medication_request,1999667,http://www.nlm.nih.gov/research/umls/rxnorm,bictegravir 50 MG / emtricitabine 200 MG / tenofovir alafenamide 25 MG Oral Tablet,9,2
procedure,D2971,http://www.ada.org/cdt,additional procedures to customize a crown to fit under an existing partial denture framework,2,2
procedure,D5610,http://www.ada.org/cdt,D5610,2,2
procedure,D7670,http://www.ada.org/cdt,"alveolus - closed reduction, may include stabilization of teeth",2,2
procedure,D9986,http://www.ada.org/cdt,missed appointment,2,2
procedure,D5512,http://www.ada.org/cdt,"repair broken complete denture base, maxillary",2,2
procedure,D7671,http://www.ada.org/cdt,"alveolus - open reduction, may include stabilization of teeth",2,2
procedure,D0391,http://www.ada.org/cdt,"interpretation of diagnostic image by a practitioner not associated with capture of the image, including report",2,2
procedure,D0250,http://www.ada.org/cdt,"extra-oral - 2D projection radiographic image created using a stationary radiation source, and detector",2,2
procedure,112011000119102,http://snomed.info/sct,Negative screening for depression on Patient Health Questionnaire 9 (finding),2,2
procedure,D7297,http://www.ada.org/cdt,"corticotomy - four or more teeth or tooth spaces, per quadrant",2,2
procedure,116863004,http://snomed.info/sct,Transfusion of red blood cells (procedure),2,2
procedure,D2643,http://www.ada.org/cdt,onlay  porcelain/ceramic  three surfaces,2,2
procedure,1287742003,http://snomed.info/sct,Radiotherapy (procedure),68,2
procedure,D5730,http://www.ada.org/cdt,reline complete maxillary denture direct,2,2
procedure,D6102,http://www.ada.org/cdt,"debridement and osseous contouring of a peri-implant defect or defects surrounding a single implant and includes surface cleaning of the exposed implant surfaces, including flap entry and closure",2,2
procedure,D2644,http://www.ada.org/cdt,onlay  porcelain/ceramic  four or more surfaces,2,2
procedure,D0486,http://www.ada.org/cdt,"laboratory accession of transepithelial cytologic sample, microscopic examination, preparation and transmission of written report",2,2
procedure,D5741,http://www.ada.org/cdt,reline mandibular partial denture (direct),2,2
procedure,9905009,http://snomed.info/sct,Loop colostomy (procedure),2,2
procedure,D6950,http://www.ada.org/cdt,precision attachment,5,2
procedure,225953001,http://snomed.info/sct,Evaluating response to treatment (procedure),2,2
procedure,D5810,http://www.ada.org/cdt,interim complete denture (maxillary),2,2
procedure,609588000,http://snomed.info/sct,Prosthetic total arthroplasty of knee joint (procedure),2,2
procedure,D3331,http://www.ada.org/cdt,treatment of root canal obstruction; non-surgical access,2,2
procedure,43060002,http://snomed.info/sct,Intravenous injection (procedure),3,2
procedure,D1515,http://www.ada.org/cdt,D1515,2,2
procedure,446987006,http://snomed.info/sct,Determination of susceptibility of Human immunodeficiency virus 1 to panel of antiretroviral drugs using genotypic technique (procedure),2,2
procedure,D5225,http://www.ada.org/cdt,"maxillary partial denture - flexible base (including retentive/clasping materials, rests, and teeth)",2,2
procedure,D5985,http://www.ada.org/cdt,radiation cone locator,2,2
procedure,D3426,http://www.ada.org/cdt,apicoectomy (each additional root),2,2
procedure,D3346,http://www.ada.org/cdt,retreatment of previous root canal therapy - anterior,2,2
procedure,D1205,http://www.ada.org/cdt,D1205,2,2
condition,C67.5,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of bladder neck,2,2
condition,128302006,http://snomed.info/sct,Chronic hepatitis C (disorder),2,2
condition,278365007,http://snomed.info/sct,Anticoagulant-induced bleeding (disorder),2,2
condition,K03.89,http://hl7.org/fhir/sid/icd-10,Other specified diseases of hard tissues of teeth,2,2
condition,K08.133,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to caries, class III",2,2
condition,K11.6,http://hl7.org/fhir/sid/icd-10,Mucocele of salivary gland,2,2
condition,C11.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of posterior wall of nasopharynx,2,2
condition,Z13.31,http://hl7.org/fhir/sid/icd-10,Encounter for screening for depression,2,2
condition,119481000119105,http://snomed.info/sct,History of aortic valve repair (situation),2,2
condition,K08.492,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to other specified cause, class II",2,2
condition,S02.611A,http://hl7.org/fhir/sid/icd-10,"Fracture of condylar process of right mandible, initial encounter for closed fracture",2,2
condition,C00.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of lip, unspecified",2,2
condition,S02.69XA,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible of other specified site, initial encounter for closed fracture",2,2
condition,C90.02,http://hl7.org/fhir/sid/icd-10,Multiple myeloma in relapse,2,2
condition,C18.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of colon, unspecified",2,2
condition,C31.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of ethmoidal sinus,2,2
condition,91861009,http://snomed.info/sct,Acute myeloid leukemia (disorder),2,2
condition,K03.1,http://hl7.org/fhir/sid/icd-10,Abrasion of teeth,2,2
condition,C83.31,http://hl7.org/fhir/sid/icd-10,"Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck",2,2
condition,S02.66XA,http://hl7.org/fhir/sid/icd-10,"Fracture of symphysis of mandible, initial encounter for closed fracture",2,2
condition,36923009,http://snomed.info/sct,"Major depression, single episode (disorder)",2,2
condition,M26.30,http://hl7.org/fhir/sid/icd-10,Unspecified anomaly of tooth position of fully erupted tooth or teeth,2,2
condition,M26.11,http://hl7.org/fhir/sid/icd-10,Maxillary asymmetry,2,2
condition,D48.5,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of skin,2,2
condition,C34.31,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of lower lobe, right bronchus or lung",2,2
condition,715860003,http://snomed.info/sct,Localised severe aggressive periodontitis,2,2
condition,Z51.11,http://hl7.org/fhir/sid/icd-10,Encounter for antineoplastic chemotherapy,2,2
condition,K12.1,http://hl7.org/fhir/sid/icd-10,Other forms of stomatitis,2,2
condition,D49.2,http://hl7.org/fhir/sid/icd-10,"Neoplasm of unspecified behavior of bone, soft tissue, and skin",2,2
procedure,D8040,http://www.ada.org/cdt,limited orthodontic treatment of the adult dentition,2,2
procedure,D0369,http://www.ada.org/cdt,maxillofacial MRI capture and interpretation,2,2
condition,C32.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of larynx,2,2
procedure,D0381,http://www.ada.org/cdt,cone beam CT image capture with field of view of one full dental arch - mandible,2,2
medication_request,858817,http://www.nlm.nih.gov/research/umls/rxnorm,enalapril maleate 10 MG Oral Tablet,2,2
procedure,D5982,http://www.ada.org/cdt,surgical stent,2,2
condition,K13.0,http://hl7.org/fhir/sid/icd-10,Diseases of lips,2,2
medication_request,865098,http://www.nlm.nih.gov/research/umls/rxnorm,Insulin Lispro 100 UNT/ML Injectable Solution [Humalog],55,2
procedure,1155885007,http://snomed.info/sct,Repair of aortic valve (procedure),2,2
condition,M27.1,http://hl7.org/fhir/sid/icd-10,"Giant cell granuloma, central",2,2
condition,M26.04,http://hl7.org/fhir/sid/icd-10,Mandibular hypoplasia,2,2
procedure,D4283,http://www.ada.org/cdt,"autogenous connective tissue graft procedure (including donor and recipient surgical sites) - each additional contiguous tooth, implant or edentulous tooth position in same graft site",2,2
procedure,112001000119100,http://snomed.info/sct,Positive screening for depression on Patient Health Questionnaire 9 (finding),4,2
condition,409089005,http://snomed.info/sct,Febrile neutropenia (disorder),2,2
procedure,D7740,http://www.ada.org/cdt,mandible  closed reduction,2,2
procedure,D9950,http://www.ada.org/cdt,occlusion analysis - mounted case,2,2
procedure,232967006,http://snomed.info/sct,Implantation of left cardiac ventricular assist device (procedure),2,2
condition,C83.38,http://hl7.org/fhir/sid/icd-10,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",2,2
medication_request,349201,http://www.nlm.nih.gov/research/umls/rxnorm,valsartan 160 MG Oral Tablet,2,2
condition,C34.1,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of upper lobe, bronchus or lung",2,2
procedure,D6062,http://www.ada.org/cdt,abutment supported cast metal crown (high noble metal),2,2
procedure,D2960,http://www.ada.org/cdt,labial veneer (resin laminate) - direct,2,2
procedure,D7511,http://www.ada.org/cdt,incision and drainage of abscess  intraoral soft tissue  complicated includes drainage of multiple fascial spaces,2,2
medication_request,309045,http://www.nlm.nih.gov/research/umls/rxnorm,Cefaclor 250 MG Oral Capsule,2,2
condition,K09.8,http://hl7.org/fhir/sid/icd-10,"Other cysts of oral region, not elsewhere classified",2,2
procedure,D0425,http://www.ada.org/cdt,caries susceptibility tests,2,2
procedure,167252002,http://snomed.info/sct,Urine pregnancy test (procedure),2,2
condition,157265008,http://snomed.info/sct,Dislocation of hip joint (disorder),2,2
procedure,D7899,http://www.ada.org/cdt,"unspecified TMD therapy, by report",2,2
condition,K11.0,http://hl7.org/fhir/sid/icd-10,Atrophy of salivary gland,2,2
condition,K08.21,http://hl7.org/fhir/sid/icd-10,Minimal atrophy of the mandible,2,2
procedure,D0384,http://www.ada.org/cdt,cone beam CT image capture for TMJ series including two or more exposures,2,2
procedure,D9930,http://www.ada.org/cdt,"treatment of complications (post-surgical) - unusual circumstances, by report",2,2
procedure,D6115,http://www.ada.org/cdt,implant /abutment supported fixed denture for edentulous arch - mandibular,2,2
procedure,D0360,http://www.ada.org/cdt,D0360,2,2
condition,61804006,http://snomed.info/sct,Alveolitis of jaw,2,2
condition,C92.Z1,http://hl7.org/fhir/sid/icd-10,"Other myeloid leukemia, in remission",2,2
condition,K11.23,http://hl7.org/fhir/sid/icd-10,Chronic sialoadenitis,2,2
procedure,D5931,http://www.ada.org/cdt,"obturator prosthesis, surgical",2,2
procedure,D6980,http://www.ada.org/cdt,fixed partial denture repair necessitated by restorative material failure,2,2
condition,M26.07,http://hl7.org/fhir/sid/icd-10,Excessive tuberosity of jaw,2,2
procedure,D9440,http://www.ada.org/cdt,office visit  after regularly scheduled hours,2,2
condition,C00.3,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of upper lip, inner aspect",2,2
procedure,D7996,http://www.ada.org/cdt,implantmandible for augmentation purposes excluding alveolar ridge by report,2,2
procedure,D9947,http://www.ada.org/cdt,custom sleep apnea appliance fabrication and placement,2,2
procedure,103746007,http://snomed.info/sct,Heparin therapy (procedure),17,2
procedure,233174007,http://snomed.info/sct,Cardiac pacemaker procedure (procedure),2,2
condition,K08.491,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to other specified cause, class I",2,2
condition,M26.613,http://hl7.org/fhir/sid/icd-10,Adhesions and ankylosis of bilateral temporomandibular joint,2,2
medication_request,349477,http://www.nlm.nih.gov/research/umls/rxnorm,efavirenz 600 MG Oral Tablet,7,2
condition,200936003,http://snomed.info/sct,Lupus erythematosus (disorder),1,1
condition,M26.50,http://hl7.org/fhir/sid/icd-10,"Dentofacial functional abnormalities, unspecified",1,1
condition,K11.21,http://hl7.org/fhir/sid/icd-10,Acute sialoadenitis,1,1
condition,C49.0,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of connective and soft tissue of head, face and neck",1,1
condition,C44.69,http://hl7.org/fhir/sid/icd-10,"Other specified malignant neoplasm of skin of upper limb, including shoulder",1,1
condition,K08.424,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to periodontal diseases, class IV",1,1
condition,S02.612A,http://hl7.org/fhir/sid/icd-10,"Fracture of condylar process of left mandible, initial encounter for closed fracture",1,1
condition,K11.22,http://hl7.org/fhir/sid/icd-10,Acute recurrent sialoadenitis,1,1
condition,11218009,http://snomed.info/sct,Infection caused by Pseudomonas aeruginosa (disorder),1,1
condition,C19,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of rectosigmoid junction,1,1
condition,C40-C41,http://hl7.org/fhir/sid/icd-10,Malignant neoplasms of bone and articular cartilage (C40-C41),1,1
condition,K08.112,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to trauma, class II",1,1
condition,K08.121,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to periodontal diseases, class I",1,1
condition,K08.1,http://hl7.org/fhir/sid/icd-10,Complete loss of teeth,1,1
condition,M26.34,http://hl7.org/fhir/sid/icd-10,Vertical displacement of fully erupted tooth or teeth,1,1
condition,S02.40CA,http://hl7.org/fhir/sid/icd-10,"Maxillary fracture, right side, initial encounter for closed fracture",1,1
condition,C85.80,http://hl7.org/fhir/sid/icd-10,"Other specified types of non-Hodgkin lymphoma, unspecified site",1,1
condition,K13.3,http://hl7.org/fhir/sid/icd-10,Hairy leukoplakia,1,1
condition,K08.423,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to periodontal diseases, class III",1,1
condition,C04.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of floor of mouth,1,1
condition,C31.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of accessory sinus, unspecified",1,1
condition,C50.511,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of lower-outer quadrant of right female breast,1,1
condition,427089005,http://snomed.info/sct,Diabetes mellitus due to cystic fibrosis (disorder),1,1
condition,C44.201,http://hl7.org/fhir/sid/icd-10,Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal,1,1
condition,S02.641D,http://hl7.org/fhir/sid/icd-10,"Fracture of ramus of right mandible, subsequent encounter for fracture with routine healing",1,1
condition,S02.609A,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible, unspecified, initial encounter for closed fracture",1,1
condition,267064002,http://snomed.info/sct,Retention of urine (disorder),1,1
condition,C44.399,http://hl7.org/fhir/sid/icd-10,Other specified malignant neoplasm of skin of other parts of face,1,1
condition,S02.401A,http://hl7.org/fhir/sid/icd-10,"Maxillary fracture, unspecified side, initial encounter for closed fracture",1,1
condition,S02.671A,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of right mandible, initial encounter for closed fracture",1,1
condition,K08.432,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to caries, class II",1,1
condition,448813005,http://snomed.info/sct,Sepsis caused by Pseudomonas (disorder),1,1
condition,S02.69XS,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible of other specified site, sequela",1,1
condition,D45,http://hl7.org/fhir/sid/icd-10,Polycythemia vera,1,1
condition,Z13.83,http://hl7.org/fhir/sid/icd-10,Encounter for screening for respiratory disorder NEC,1,1
