table_name,code,code_system,display,row_count,distinct_patient_count
procedure,D5760,http://www.ada.org/cdt,reline maxillary partial denture (indirect),4,4
procedure,D7996,http://www.ada.org/cdt,implantmandible for augmentation purposes excluding alveolar ridge by report,4,4
procedure,D5931,http://www.ada.org/cdt,"obturator prosthesis, surgical",4,4
procedure,D7770,http://www.ada.org/cdt,alveolus  open reduction stabilization of teeth,4,4
condition,C11.3,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of anterior wall of nasopharynx,4,4
medication_request,198189,http://www.nlm.nih.gov/research/umls/rxnorm,ramipril 5 MG Oral Capsule,4,4
medication_request,1998772,http://www.nlm.nih.gov/research/umls/rxnorm,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar],41,4
medication_request,312962,http://www.nlm.nih.gov/research/umls/rxnorm,simvastatin 5 MG Oral Tablet,4,4
medication_request,403875,http://www.nlm.nih.gov/research/umls/rxnorm,emtricitabine 200 MG Oral Capsule,81,4
condition,K00.2,http://hl7.org/fhir/sid/icd-10,Abnormalities of size and form of teeth,4,4
condition,C06.89,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of other parts of mouth,4,4
procedure,D6013,http://www.ada.org/cdt,surgical placement of mini implant,4,4
procedure,D6103,http://www.ada.org/cdt,bone graft for repair of peri-implant defect - does not include flap entry and closure,4,4
medication_request,1049635,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 325 MG / oxyCODONE Hydrochloride 2.5 MG Oral Tablet,5,4
condition,C10.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of vallecula,4,4
condition,M26.643,http://hl7.org/fhir/sid/icd-10,Arthritis of bilateral temporomandibular joint,4,4
condition,K02.5,http://hl7.org/fhir/sid/icd-10,Dental caries on pit and fissure surface,4,4
procedure,D0360,http://www.ada.org/cdt,D0360,4,4
procedure,229069003,http://snomed.info/sct,Posture training (procedure),4,4
medication_request,205305,http://www.nlm.nih.gov/research/umls/rxnorm,telmisartan 80 MG Oral Tablet,4,4
condition,14760008,http://snomed.info/sct,Constipation (finding),4,4
procedure,D7350,http://www.ada.org/cdt,"vestibuloplasty - ridge extension (including soft tissue grafts, muscle reattachment, revision of soft tissue attachment and management of hypertrophied and hyperplastic tissue)",4,4
condition,C83.30,http://hl7.org/fhir/sid/icd-10,"Diffuse large B-cell lymphoma, unspecified site",4,4
condition,C09.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of tonsil,4,4
condition,442437005,http://snomed.info/sct,Failure of osseointegration of dental implant,4,4
encounter,711495003,http://snomed.info/sct,Patient transfer to coronary care unit (procedure),4,4
condition,S02.611A,http://hl7.org/fhir/sid/icd-10,"Fracture of condylar process of right mandible, initial encounter for closed fracture",4,4
procedure,D6210,http://www.ada.org/cdt,pontic  cast high noble metal,4,4
condition,K08.422,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to periodontal diseases, class II",4,4
condition,C91.10,http://hl7.org/fhir/sid/icd-10,Chronic lymphocytic leukemia of B-cell type not having achieved remission,4,4
procedure,225953001,http://snomed.info/sct,Evaluating response to treatment (procedure),4,4
procedure,717778001,http://snomed.info/sct,Mouth care (regime/therapy),4,4
procedure,384692006,http://snomed.info/sct,Intracavitary brachytherapy (procedure),4,4
procedure,D1205,http://www.ada.org/cdt,D1205,4,4
condition,K04.3,http://hl7.org/fhir/sid/icd-10,Abnormal hard tissue formation in pulp,4,4
procedure,D7440,http://www.ada.org/cdt,excision of malignant tumor - lesion diameter up to 1.25 cm,4,4
procedure,D6061,http://www.ada.org/cdt,abutment supported porcelain fused to metal crown (noble metal),4,4
procedure,D8030,http://www.ada.org/cdt,limited orthodontic treatment of the adolescent dentition,4,4
procedure,D3431,http://www.ada.org/cdt,biologic materials to aid in soft and osseous tissue regeneration in conjunction with periradicular surgery,4,4
condition,S02.652A,http://hl7.org/fhir/sid/icd-10,"Fracture of angle of left mandible, initial encounter for closed fracture",3,3
condition,K05.219,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized, unspecified severity",3,3
condition,C32.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of subglottis,3,3
condition,C05.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of palate,3,3
condition,46557008,http://snomed.info/sct,Disorder of hard tissues of teeth,3,3
condition,M26.51,http://hl7.org/fhir/sid/icd-10,Abnormal jaw closure,3,3
condition,K08.421,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to periodontal diseases, class I",3,3
condition,278365007,http://snomed.info/sct,Anticoagulant-induced bleeding (disorder),3,3
condition,M26.59,http://hl7.org/fhir/sid/icd-10,Other dentofacial functional abnormalities,3,3
condition,C14.8,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx",3,3
condition,S02.5XXK,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), subsequent encounter for fracture with nonunion",3,3
condition,S02.40DB,http://hl7.org/fhir/sid/icd-10,"Maxillary fracture, left side, initial encounter for open fracture",3,3
condition,M26.10,http://hl7.org/fhir/sid/icd-10,Unspecified anomaly of jaw-cranial base relationship,3,3
condition,275408006,http://snomed.info/sct,Postoperative renal failure (disorder),3,3
condition,K06.012,http://hl7.org/fhir/sid/icd-10,"Localized gingival recession, moderate",3,3
condition,K00.4,http://hl7.org/fhir/sid/icd-10,Disturbances in tooth formation,3,3
condition,C74.9,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of adrenal gland,3,3
condition,M26.29,http://hl7.org/fhir/sid/icd-10,Other anomalies of dental arch relationship,3,3
condition,302297009,http://snomed.info/sct,Congenital deformity of foot (disorder),3,3
condition,230745008,http://snomed.info/sct,Hydrocephalus (disorder),3,3
condition,D21.0,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of connective and other soft tissue of head, face and neck",3,3
condition,C10.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of anterior surface of epiglottis,3,3
condition,707418001,http://snomed.info/sct,Male infertility due to cystic fibrosis (disorder),3,3
condition,Z01.810,http://hl7.org/fhir/sid/icd-10,Encounter for preprocedural cardiovascular examination,3,3
condition,707577004,http://snomed.info/sct,Female infertility due to cystic fibrosis (disorder),3,3
condition,C71.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of brain, unspecified",3,3
condition,C05.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of uvula,3,3
condition,K12.0,http://hl7.org/fhir/sid/icd-10,Recurrent oral aphthae,3,3
condition,M26.79,http://hl7.org/fhir/sid/icd-10,Other specified alveolar anomalies,3,3
condition,14901003,http://snomed.info/sct,Ankylosis of tooth,3,3
condition,C41.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of bone and articular cartilage, unspecified",3,3
condition,K08.119,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to trauma, unspecified class",3,3
condition,C00.3,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of upper lip, inner aspect",3,3
condition,S02.609A,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible, unspecified, initial encounter for closed fracture",3,3
condition,M26.34,http://hl7.org/fhir/sid/icd-10,Vertical displacement of fully erupted tooth or teeth,3,3
condition,M26.39,http://hl7.org/fhir/sid/icd-10,Other anomalies of tooth position of fully erupted tooth or teeth,3,3
condition,D37.01,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of lip,3,3
condition,D11.9,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of major salivary gland, unspecified",3,3
condition,K08.412,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, class II",3,3
condition,S02.621A,http://hl7.org/fhir/sid/icd-10,"Fracture of subcondylar process of right mandible, initial encounter for closed fracture",3,3
condition,K05.213,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized, severe",3,3
condition,D00.1,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of esophagus,3,3
medication_request,966524,http://www.nlm.nih.gov/research/umls/rxnorm,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],169,3
medication_request,349251,http://www.nlm.nih.gov/research/umls/rxnorm,tenofovir disoproxil fumarate 300 MG Oral Tablet,79,3
procedure,D9613,http://www.ada.org/cdt,"infiltration of sustained release therapeutic drug, per quadrant",3,3
procedure,D6072,http://www.ada.org/cdt,abutment supported retainer for cast metal FPD high noble metal,3,3
procedure,D8692,http://www.ada.org/cdt,D8692,3,3
procedure,D4275,http://www.ada.org/cdt,"non-autogenous connective tissue graft (including recipient site and donor material) first tooth, implant, or edentulous tooth position in graft",3,3
procedure,D7871,http://www.ada.org/cdt,non-arthroscopic lysis and lavage,3,3
procedure,D2664,http://www.ada.org/cdt,onlay - resin-based composite - four or more surfaces,3,3
procedure,D9945,http://www.ada.org/cdt,"occlusal guard - soft appliance, full arch",3,3
procedure,D6071,http://www.ada.org/cdt,abutment supported retainer for porcelain fused to metal FPD (noble metal),3,3
procedure,D6067,http://www.ada.org/cdt,implant supported crown  high noble alloys,3,3
procedure,D6253,http://www.ada.org/cdt,interim pontic - further treatment or completion of diagnosis necessary prior to final impression,3,3
procedure,D6119,http://www.ada.org/cdt,implant/abutment supported interim fixed denture for edentulous arch - maxillary,3,3
procedure,D0384,http://www.ada.org/cdt,cone beam CT image capture for TMJ series including two or more exposures,3,3
procedure,D7995,http://www.ada.org/cdt,"synthetic graft - mandible or facial bones, by report",3,3
procedure,D1520,http://www.ada.org/cdt,space maintainer  removable unilateral  per quadrant,3,3
procedure,D7670,http://www.ada.org/cdt,alveolus  closed reduction may include stabilization of teeth,3,3
procedure,D3347,http://www.ada.org/cdt,retreatment of previous root canal therapy - premolar,3,3
procedure,D5611,http://www.ada.org/cdt,"repair resin partial denture base, mandibular",3,3
procedure,D3333,http://www.ada.org/cdt,internal root repair of perforation defects,3,3
procedure,D0363,http://www.ada.org/cdt,D0363,3,3
condition,S02.5XXS,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), sequela",3,3
condition,Z13.31,http://hl7.org/fhir/sid/icd-10,Encounter for screening for depression,3,3
condition,119481000119105,http://snomed.info/sct,History of aortic valve repair (situation),3,3
condition,414667000,http://snomed.info/sct,Meningomyelocele (disorder),3,3
observation,71933-6,http://loinc.org,Veterans Rand health survey - 36 item (VR-36),4,3
medication_request,856481,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 160 MG Extended Release Oral Capsule,3,3
condition,Z01.00,http://hl7.org/fhir/sid/icd-10,Encounter for examination of eyes and vision without abnormal findings,3,3
medication_request,898350,http://www.nlm.nih.gov/research/umls/rxnorm,amlodipine 2.5 MG / benazepril hydrochloride 10 MG Oral Capsule,3,3
medication_request,866438,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet [Toprol],3,3
condition,68566005,http://snomed.info/sct,Urinary tract infectious disease (disorder),3,3
condition,1003755004,http://snomed.info/sct,Allergy to Hevea brasiliensis latex protein (finding),3,3
condition,K08.432,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to caries, class II",3,3
medication_request,898367,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet,3,3
condition,K03.5,http://hl7.org/fhir/sid/icd-10,Ankylosis of teeth,3,3
condition,C34.91,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of right bronchus or lung,3,3
condition,C44.329,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of other parts of face,3,3
medication_request,313760,http://www.nlm.nih.gov/research/umls/rxnorm,zalcitabine 0.75 MG Oral Tablet,8,3
condition,1163220007,http://snomed.info/sct,Pressure injury stage II (disorder),3,3
procedure,D3230,http://www.ada.org/cdt,"pulpal therapy (resorbable filling) - anterior, primary tooth (excluding final restoration)",3,3
procedure,30088009,http://snomed.info/sct,Blood culture (procedure),3,3
procedure,180030006,http://snomed.info/sct,Amputation of the foot (procedure),3,3
medication_request,312748,http://www.nlm.nih.gov/research/umls/rxnorm,quinapril 10 MG Oral Tablet,3,3
procedure,D7971,http://www.ada.org/cdt,excision of pericoronal gingiva,3,3
procedure,D6118,http://www.ada.org/cdt,implant/abutment supported interim fixed denture for edentulous arch - mandibular,3,3
condition,K08.54,http://hl7.org/fhir/sid/icd-10,Contour of existing restoration of tooth biologically incompatible with oral health,3,3
medication_request,349477,http://www.nlm.nih.gov/research/umls/rxnorm,efavirenz 600 MG Oral Tablet,10,3
procedure,D0382,http://www.ada.org/cdt,"cone beam CT image capture with field of view of one full dental arch - maxilla, with or without cranium",3,3
condition,C33,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of trachea,3,3
medication_request,1483744,http://www.nlm.nih.gov/research/umls/rxnorm,Naltrexone hydrochloride 50 MG Oral Tablet,3,3
procedure,D6792,http://www.ada.org/cdt,retainer crown  full cast noble metal,3,3
condition,C4A.39,http://hl7.org/fhir/sid/icd-10,Merkel cell carcinoma of other parts of face,3,3
procedure,D2990,http://www.ada.org/cdt,resin infiltration of incipient smooth surface lesions,3,3
condition,M26.639,http://hl7.org/fhir/sid/icd-10,"Articular disc disorder of temporomandibular joint, unspecified side",3,3
procedure,58390007,http://snomed.info/sct,Allogeneic bone marrow transplantation (procedure),3,3
procedure,D7940,http://www.ada.org/cdt,osteoplasty - for orthognathic deformities,3,3
condition,D45,http://hl7.org/fhir/sid/icd-10,Polycythemia vera,3,3
procedure,D6250,http://www.ada.org/cdt,pontic - resin with high noble metal,3,3
medication_request,864706,http://www.nlm.nih.gov/research/umls/rxnorm,methadone hydrochloride 10 MG Oral Tablet,3,3
procedure,D8070,http://www.ada.org/cdt,comprehensive orthodontic treatment of the transitional dentition,3,3
procedure,D8660,http://www.ada.org/cdt,preorthodontic treatment examination to monitor growth and development,3,3
condition,K08.134,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to caries, class IV",3,3
condition,K08.402,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, class II",3,3
condition,C4A.4,http://hl7.org/fhir/sid/icd-10,Merkel cell carcinoma of scalp and neck,3,3
procedure,D6783,http://www.ada.org/cdt,retainer crown  3/4 porcelain/ceramic,3,3
condition,K08.111,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to trauma, class I",3,3
procedure,232965003,http://snomed.info/sct,Implantation of cardiac ventricular assist device (procedure),3,3
condition,D18.09,http://hl7.org/fhir/sid/icd-10,Hemangioma of other sites,3,3
procedure,D3450,http://www.ada.org/cdt,root amputation - per root,3,3
procedure,D5510,http://www.ada.org/cdt,D5510,3,3
medication_request,859749,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 10 MG Oral Tablet [Crestor],3,3
condition,D36.7,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of other specified sites,3,3
procedure,D6081,http://www.ada.org/cdt,"scaling and debridement in the presence of inflammation or mucositis of a single implant, including cleaning of the implant surfaces, without flap entry and closure",3,3
observation,600-7,http://loinc.org,Bacteria identified in Blood by Culture,3,3
procedure,233174007,http://snomed.info/sct,Cardiac pacemaker procedure (procedure),3,3
condition,C90.0,http://hl7.org/fhir/sid/icd-10,Multiple myeloma,3,3
condition,C49.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of connective and soft tissue, unspecified",3,3
condition,C19,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of rectosigmoid junction,3,3
condition,S02.412A,http://hl7.org/fhir/sid/icd-10,"LeFort II fracture, initial encounter for closed fracture",3,3
medication_request,896023,http://www.nlm.nih.gov/research/umls/rxnorm,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],34,3
condition,M26.613,http://hl7.org/fhir/sid/icd-10,Adhesions and ankylosis of bilateral temporomandibular joint,2,2
condition,C45.9,http://hl7.org/fhir/sid/icd-10,"Mesothelioma, unspecified",2,2
condition,K08.56,http://hl7.org/fhir/sid/icd-10,Poor aesthetic of existing restoration of tooth,2,2
condition,715285004,http://snomed.info/sct,Localised slight chronic periodontitis,2,2
condition,C44.01,http://hl7.org/fhir/sid/icd-10,Basal cell carcinoma of skin of lip,2,2
condition,S02.670A,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of mandible, unspecified side, initial encounter for closed fracture",2,2
condition,C00.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of lip, unspecified",2,2
condition,M26.82,http://hl7.org/fhir/sid/icd-10,Posterior soft tissue impingement,2,2
condition,C91.00,http://hl7.org/fhir/sid/icd-10,Acute lymphoblastic leukemia not having achieved remission,2,2
condition,C82.11,http://hl7.org/fhir/sid/icd-10,"Follicular lymphoma grade II, lymph nodes of head, face, and neck",2,2
condition,C67.5,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of bladder neck,2,2
condition,D00.02,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of buccal mucosa,2,2
condition,S02.601A,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of right mandible, initial encounter for closed fracture",2,2
condition,S02.42XB,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of maxilla, initial encounter for open fracture",2,2
condition,K08.191,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to other specified cause, class I",2,2
condition,M26.74,http://hl7.org/fhir/sid/icd-10,Alveolar mandibular hypoplasia,2,2
condition,S02.652B,http://hl7.org/fhir/sid/icd-10,"Fracture of angle of left mandible, initial encounter for open fracture",2,2
condition,S02.5,http://hl7.org/fhir/sid/icd-10,Fracture of tooth (traumatic),2,2
condition,K06.022,http://hl7.org/fhir/sid/icd-10,"Generalized gingival recession, moderate",2,2
condition,S02.40AA,http://hl7.org/fhir/sid/icd-10,"Malar fracture, right side, initial encounter for closed fracture",2,2
condition,Z51.81,http://hl7.org/fhir/sid/icd-10,Encounter for therapeutic drug level monitoring,2,2
condition,C95.90,http://hl7.org/fhir/sid/icd-10,"Leukemia, unspecified not having achieved remission",2,2
condition,S02.411B,http://hl7.org/fhir/sid/icd-10,"LeFort I fracture, initial encounter for open fracture",2,2
condition,K11.8,http://hl7.org/fhir/sid/icd-10,Other diseases of salivary glands,2,2
condition,225444004,http://snomed.info/sct,At increased risk for suicide (finding),2,2
condition,M26.57,http://hl7.org/fhir/sid/icd-10,Lack of posterior occlusal support,2,2
condition,47222000,http://snomed.info/sct,Abrasion of tooth,2,2
condition,C34.31,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of lower lobe, right bronchus or lung",2,2
condition,M26.03,http://hl7.org/fhir/sid/icd-10,Mandibular hyperplasia,2,2
condition,C11.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of lateral wall of nasopharynx,2,2
condition,C18.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of ascending colon,2,2
condition,47318007,http://snomed.info/sct,Drug-induced neutropenia (disorder),2,2
condition,K06.020,http://hl7.org/fhir/sid/icd-10,"Generalized gingival recession, unspecified",2,2
condition,C92.91,http://hl7.org/fhir/sid/icd-10,"Myeloid leukemia, unspecified in remission",2,2
condition,K08.194,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to other specified cause, class IV",2,2
condition,K08.113,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to trauma, class III",2,2
condition,C34.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of main bronchus,2,2
condition,371136004,http://snomed.info/sct,Disorder of tooth development,2,2
condition,D10.4,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of tonsil,2,2
condition,D18.00,http://hl7.org/fhir/sid/icd-10,Hemangioma unspecified site,2,2
condition,S02.40DA,http://hl7.org/fhir/sid/icd-10,"Maxillary fracture, left side, initial encounter for closed fracture",2,2
condition,D49.0,http://hl7.org/fhir/sid/icd-10,Neoplasm of unspecified behavior of digestive system,2,2
condition,M26.9,http://hl7.org/fhir/sid/icd-10,"Dentofacial anomaly, unspecified",2,2
condition,C50.212,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of upper-inner quadrant of left female breast,2,2
condition,M26.619,http://hl7.org/fhir/sid/icd-10,"Adhesions and ankylosis of temporomandibular joint, unspecified side",2,2
condition,M26.25,http://hl7.org/fhir/sid/icd-10,Anomalies of interarch distance,2,2
condition,K08.124,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to periodontal diseases, class IV",2,2
medication_request,854901,http://www.nlm.nih.gov/research/umls/rxnorm,bisoprolol fumarate 10 MG Oral Tablet,2,2
medication_request,1536148,http://www.nlm.nih.gov/research/umls/rxnorm,120 ACTUAT mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Asmanex],33,2
medication_request,856569,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule,2,2
medication_request,854908,http://www.nlm.nih.gov/research/umls/rxnorm,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet,2,2
encounter,183646003,http://snomed.info/sct,Postoperative visit (finding),2,2
encounter,40274000,http://snomed.info/sct,General outpatient clinic admission (procedure),4,2
procedure,D6920,http://www.ada.org/cdt,connector bar,2,2
procedure,173521004,http://snomed.info/sct,Transposition of submandibular duct (procedure),2,2
procedure,D2941,http://www.ada.org/cdt,interim therapeutic restoration  primary dentition,2,2
procedure,D0412,http://www.ada.org/cdt,blood glucose level test - in-office using a glucose meter,2,2
procedure,D2980,http://www.ada.org/cdt,crown repair necessitated by restorative material failure,2,2
procedure,D8693,http://www.ada.org/cdt,D8693,2,2
procedure,D3950,http://www.ada.org/cdt,canal preparation and fitting of preformed dowel or post,2,2
procedure,D5761,http://www.ada.org/cdt,reline mandibular partial denture (indirect),2,2
procedure,D7943,http://www.ada.org/cdt,osteotomy - mandibular rami with bone graft; includes obtaining the graft,2,2
procedure,48387007,http://snomed.info/sct,Incision of trachea (procedure),3,2
procedure,D6090,http://www.ada.org/cdt,"repair implant supported prosthesis, by report",2,2
procedure,D9974,http://www.ada.org/cdt,internal bleaching  per tooth,2,2
procedure,D6040,http://www.ada.org/cdt,surgical placement: eposteal implant,2,2
procedure,D6092,http://www.ada.org/cdt,re-cement or re-bond implant/abutment supported crown,2,2
procedure,D9995,http://www.ada.org/cdt,teledentistry - synchronous; real-time encounter,2,2
procedure,D5936,http://www.ada.org/cdt,"obturator prosthesis, interim",2,2
procedure,444260001,http://snomed.info/sct,Screen for 20 common genetic mutations of cystic fibrosis using amplification refractory mutation system polymerase chain reaction assay technique (procedure),2,2
procedure,D2983,http://www.ada.org/cdt,veneer repair necessitated by restorative material failure,2,2
procedure,D5951,http://www.ada.org/cdt,feeding aid,2,2
procedure,D5226,http://www.ada.org/cdt,"mandibular partial denture - flexible base (including retentive/clasping materials, rests, and teeth)",2,2
procedure,D2780,http://www.ada.org/cdt,crown - 3/4 cast high noble metal,2,2
procedure,D2915,http://www.ada.org/cdt,re-cement or re-bond indirectly fabricated or prefabricated post and core,2,2
procedure,D9911,http://www.ada.org/cdt,"application of desensitizing resin for cervical and/or root surface, per tooth",2,2
procedure,D9970,http://www.ada.org/cdt,enamel microabrasion,2,2
procedure,D0425,http://www.ada.org/cdt,caries susceptibility tests,2,2
procedure,D2620,http://www.ada.org/cdt,inlay - porcelain/ceramic - two surfaces,2,2
procedure,D6191,http://www.ada.org/cdt,semi-precision abutment - placement,2,2
procedure,D2610,http://www.ada.org/cdt,inlay - porcelain/ceramic - one surface,2,2
procedure,281790008,http://snomed.info/sct,Intravenous antibiotic therapy (procedure),3,2
condition,C85.91,http://hl7.org/fhir/sid/icd-10,"Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",2,2
condition,D16.9,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of bone and articular cartilage, unspecified",2,2
condition,K05.319,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, localized, unspecified severity",2,2
condition,M26.50,http://hl7.org/fhir/sid/icd-10,"Dentofacial functional abnormalities, unspecified",2,2
condition,C40-C41,http://hl7.org/fhir/sid/icd-10,Malignant neoplasms of bone and articular cartilage (C40-C41),2,2
condition,M26.212,http://hl7.org/fhir/sid/icd-10,"Malocclusion, Angle's class II",2,2
condition,D10.9,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of pharynx, unspecified",2,2
condition,K12.32,http://hl7.org/fhir/sid/icd-10,Oral mucositis (ulcerative) due to other drugs,2,2
condition,C83.18,http://hl7.org/fhir/sid/icd-10,"Mantle cell lymphoma, lymph nodes of multiple sites",2,2
medication_request,1656346,http://www.nlm.nih.gov/research/umls/rxnorm,sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto],2,2
condition,K05.223,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, generalized, severe",2,2
medication_request,856556,http://www.nlm.nih.gov/research/umls/rxnorm,propranolol hydrochloride 60 MG Oral Tablet,2,2
condition,K08.193,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to other specified cause, class III",2,2
condition,K11.21,http://hl7.org/fhir/sid/icd-10,Acute sialoadenitis,2,2
medication_request,896006,http://www.nlm.nih.gov/research/umls/rxnorm,120 ACTUAT fluticasone propionate 0.22 MG/ACTUAT Metered Dose Inhaler [Flovent],21,2
medication_request,352001,http://www.nlm.nih.gov/research/umls/rxnorm,valsartan 320 MG Oral Tablet [Diovan],2,2
medication_request,896758,http://www.nlm.nih.gov/research/umls/rxnorm,labetalol hydrochloride 100 MG Oral Tablet,2,2
condition,298382003,http://snomed.info/sct,Scoliosis deformity of spine (disorder),2,2
condition,715859008,http://snomed.info/sct,Localised moderate aggressive periodontitis,2,2
condition,M26.35,http://hl7.org/fhir/sid/icd-10,Rotation of fully erupted tooth or teeth,2,2
procedure,D6062,http://www.ada.org/cdt,abutment supported cast metal crown (high noble metal),2,2
procedure,D9942,http://www.ada.org/cdt,repair and/or reline of occlusal guard,2,2
medication_request,898372,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet,2,2
procedure,D2970,http://www.ada.org/cdt,D2970,2,2
procedure,D9943,http://www.ada.org/cdt,occlusal guard adjustment,2,2
medication_request,859753,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 20 MG Oral Tablet [Crestor],2,2
procedure,D6720,http://www.ada.org/cdt,retainer crown - resin with high noble metal,2,2
medication_request,200284,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,2,2
medication_request,861646,http://www.nlm.nih.gov/research/umls/rxnorm,pitavastatin calcium 1 MG Oral Tablet [Livalo],2,2
procedure,D0369,http://www.ada.org/cdt,maxillofacial MRI capture and interpretation,2,2
procedure,D0418,http://www.ada.org/cdt,analysis of saliva sample,2,2
condition,C16.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of stomach, unspecified",2,2
condition,M26.213,http://hl7.org/fhir/sid/icd-10,"Malocclusion, Angle's class III",2,2
condition,M27.1,http://hl7.org/fhir/sid/icd-10,"Giant cell granuloma, central",2,2
medication_request,898346,http://www.nlm.nih.gov/research/umls/rxnorm,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule,2,2
procedure,D7720,http://www.ada.org/cdt,maxilla - closed reduction,2,2
condition,C91.Z1,http://hl7.org/fhir/sid/icd-10,"Other lymphoid leukemia, in remission",2,2
procedure,14152002,http://snomed.info/sct,Intravenous infusion (procedure),3,2
condition,C79.81,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of breast,2,2
